ID ,TICKER,CUSIP   ,NAME                             ,HBTA,BETA,SRISK%,TRISK%,VOLTILTY,MOMENTUM,SIZE    ,SIZENONL,TRADEACT,GROWTH  ,EARNYLD ,VALUE   ,EARNVAR ,LEVERAGE,CURRSEN ,YIELD   ,NONESTU ,INDNAME1,IND1,WGT1%,INDNAME2,IND2,WGT2%,INDNAME3,IND3,WGT3%,INDNAME4,IND4,WGT4%,INDNAME5,IND5,WGT5%,PRICE   ,CAPITALIZATION  ,YLD%  ,SAP500,SAPVAL,SAPGRO,MIDCAP,MIDVAL,MIDGRO,SC600 ,SCVAL ,SCGRO ,E3ESTU,INTRA_MONTH_ADDITION
USA0CS1,COUGF ,22208A10,COUGAR OIL & GAS CDA INC         ,-3.000, 1.900,  55.953,  67.686, 3.904, 0.175,-5.020,-5.066,-2.702, 0.709,-3.296, 1.182, 3.534, 2.734,-5.002,-0.825, 1.000,ENGYRES ,   5, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.008,        563470.400,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0CT1,SDSS  ,86909610,SUSPECT DETECTION SYS INC        ,-3.000, 1.601,  48.939,  58.100, 2.927, 0.110,-5.020,-5.066,-2.023, 0.668,-2.951, 0.755, 2.495, 2.043,-0.324,-1.211, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.010,        826310.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0CU1,NTLK  ,64112B10,NET TALK COM INC                 , 5.000, 2.255,  56.324,  72.106, 5.000,-4.000,-5.020,-5.066,-2.847, 2.189,-1.436,-0.078, 3.215, 3.489, 5.002,-1.050, 1.000,TELEPHON,  43, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.072,       4318632.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0CV1,MDAV  ,23852720,DAVI LUXURY BRAND GROUP INC      , 2.261, 1.829,  61.357,  71.143, 5.000,-0.293,-5.020,-5.066,-2.865, 3.315,-3.125,-0.862, 2.122, 1.035,-5.002,-1.050, 1.000,HOMEPROD,  11, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.165,       2177340.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0CX1,GNXP  ,40204A10,GUINNESS EXPL INC                ,-2.030, 1.631,  61.716,  70.117, 2.726, 0.385,-5.020,-5.066,-2.892, 1.716,-3.272, 1.658, 3.417, 2.942,-5.002,-0.705, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.015,       1965740.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0D11,SPSTF ,Y8120Z10,SINGAPORE POST LTD               , 0.441, 1.140,  17.908,  28.218, 0.785, 0.036,-2.195,-0.901,-2.242,-0.112,-0.014,-0.042,-0.073, 0.442, 1.198,-0.396, 1.000,TRUCKFRT,  34, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.010,    1955590280.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0D41,USMN  ,90341010,U S RARE EARTH MINERALS INC      , 0.004, 1.934,  53.314,  66.164, 3.786,-2.128,-5.020,-5.066,-2.284, 3.033,-4.661,-0.987, 2.950, 1.058,-5.002,-0.580, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.037,      10917369.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0D61,VPGLF ,G9317510,VALUE PARTNERS GROUP LIMITED     , 1.595, 1.965,  33.089,  48.056, 2.909,-0.912,-2.742,-1.854,-2.016, 0.196,-0.638, 0.622, 0.967, 0.815, 4.646, 0.236, 1.000,SECASSET,  51, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.570,    1000465710.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0D91,SPXCF ,Y7994610,SINGAPORE EXCHANGE LTD           , 1.817, 1.106,  22.389,  30.404, 0.466,-1.242,-1.310,-0.111,-1.958, 0.573, 0.090,-0.127, 0.107, 2.228, 0.882,-0.523, 1.000,FINSVCS ,  52, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     5.665,    6070851930.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DC1,PMNXF ,Q7417410,PERSEUS MINING LTD               , 2.773, 2.121,  49.352,  74.340, 5.000,-5.000,-3.812,-5.066,-2.065, 2.868,-0.410, 1.466, 1.725, 0.918,-0.386,-0.442, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.674,     308574795.600,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DD1,RCKHF ,G7609W10,ROCKHOPPER EXPLORATION PLC SAL   , 1.850, 1.818,  33.117,  48.638, 2.393,-3.100,-3.126,-2.798,-2.148, 0.444,-1.437, 0.625, 1.775, 1.271, 0.233,-0.354, 1.000,ENGYRES ,   5, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.741,     494840948.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DG1,ELDXF ,C3314P10,ELDORADO GOLD CORP               , 1.958, 0.962,  26.352,  48.628, 0.312,-2.097,-1.129,-0.034,-1.049, 2.721,-0.021, 1.157, 4.011, 0.108, 3.297,-0.181, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    11.500,    8196866500.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DH1,CSRXF ,G1790J10,CSR PLC CAMBRIDGE                , 1.537, 1.031,  23.470,  33.874, 1.283, 1.847,-2.452,-1.296,-1.931,-0.114,-0.763, 0.222, 1.010, 0.328,-2.942,-0.621, 1.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     7.630,    1264039210.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DI1,MOPN  ,55313W10,MOP ENVIRONMENTAL SOLUTIONS      , 5.000, 0.991,  40.424,  49.336, 0.404,-4.697,-5.020,-5.066,-3.032, 0.374,-2.559, 0.973, 1.751, 2.239, 5.002,-0.705, 1.000,ENVSVCS ,  26, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.010,       2318515.200,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DJ1,BCGYF ,Q1869A10,BUCCANEER ENERGY LTD SYDNEY NS   , 2.936, 2.082,  42.056,  59.116, 3.830,-2.526,-4.271,-5.066,-2.201, 0.506,-1.931, 0.756, 2.191, 1.617, 5.002,-0.466, 1.000,ENGYRES ,   5, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.058,     138643241.600,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DK1,AERS  ,00767A10,AERIUS                           , 5.000, 1.641,  51.203,  62.231, 1.709,-5.000,-5.020,-5.066,-2.628, 0.710,-1.251, 0.844, 2.778, 2.278,-0.500,-1.286, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.003,        442764.800,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DL1,HCHDF ,G4611M10,HOCHSCHILD MINING PLC LONDON     , 1.213, 2.161,  39.778,  57.863, 2.728,-5.000,-2.797,-1.974,-1.960,-0.079,-1.679, 1.081, 1.596, 1.427, 5.002,-0.218, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     3.950,    1335498950.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DN1,MAWHF ,G5800U10,MAN WAH HOLDINGS LTD NEW         , 1.219, 1.833,  36.859,  50.594, 3.632, 3.239,-2.742,-1.854,-2.239,-0.267,-0.381,-0.214, 0.329, 0.678, 5.002,-0.633, 1.000,CONSDUR ,  13, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.250,    1106962500.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DQ1,ALLZF ,G0252S10,ALLIANCE OIL COMPANY LTD         , 1.479, 1.803,  33.626,  48.881, 2.021,-3.665,-2.679,-1.722,-2.147, 0.419,-1.243, 0.573, 1.612, 1.136,-0.482,-0.311, 1.000,ENGYRES ,   5, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     7.300,    1252154400.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0DX1,EUTLF ,F3692M12,EUTELSAT COMMUNICATIONS          , 2.104, 1.475,  26.016,  37.959, 0.641,-2.465,-1.342,-0.127,-2.044,-0.009, 0.096,-0.779, 0.861, 1.819, 1.386,-0.574, 1.000,MEDIA   ,  21, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    30.030,    6610023420.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0E11,ISCHF ,M5920A10,ISRAEL CHEMICALS LTD             , 0.872, 1.759,  30.318,  43.905, 1.871,-2.881,-0.965, 0.017,-1.822,-0.173, 0.187,-0.300, 0.009, 0.187, 3.235, 0.133, 1.000,CHEMICAL,   4, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     6.920,    8806682640.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0E41,SHMN  ,83408P10,SOHM INC                         ,-3.000, 1.003,  41.011,  47.545, 2.304, 0.664,-5.020,-5.066,-2.785, 1.071,-3.175, 0.228, 2.891, 1.883,-5.002,-1.100, 1.000,DRUGS   ,  37, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.007,       3373228.400,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0E61,BACHF ,Y0698A10,BANK OF CHINA LTD                , 0.911, 1.298,  22.297,  32.922, 1.505,-0.604,-0.059, 0.102,-2.051,-0.113, 0.677, 0.777,-0.010,-0.464, 1.090, 0.215, 1.000,BANKS   ,  49, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.435,   36375691800.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0E81,TMSH  ,89366P10,TRANSGLOBAL ASSETS INC           ,-3.000, 1.245,  58.876,  64.624, 2.717,-0.116,-5.020,-5.066,-2.942,-1.339,-2.054,-3.981, 2.934, 2.369, 5.002,-1.279, 1.000,FINSVCS ,  52, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.003,        318711.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0E91,CPMCF ,19049P10,COASTAL PACIFIC MINING CORP      , 2.585, 2.512,  54.625,  73.452, 4.851,-4.807,-5.020,-5.066,-2.520, 1.163,-2.309,-1.888, 3.522, 2.420, 5.002,-0.733, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.004,        794419.500,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0EI1,BLNKF ,G1323510,BLINKX PLC                       , 1.559, 1.332,  46.364,  55.027, 3.098, 2.134,-2.979,-2.406,-2.316, 1.460,-1.501,-0.252, 0.867, 0.490, 4.362,-0.993, 1.000,INTERNET,  53, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.230,     819462560.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0FV1,UFFCQ ,90350810,UFOOD RESTAURANT GROUP INC       , 5.000, 1.645,  53.376,  62.471, 3.842, 0.000,-5.020,-5.066,-2.451,-1.471,-3.587, 0.345, 2.945, 3.233,-1.577,-1.133, 1.000,RESTRNTS,  23, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.002,         72405.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0H41,INBK  ,32055710,FIRST INTERNET BANCORP           ,-999.0, 1.109,  30.080,  38.921, 1.734,-0.031,-4.730,-5.066,-1.498, 1.134,-0.318, 1.448, 1.031, 0.960,-0.996,-0.971, 1.000,BANKS   ,  49, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    27.960,      79993560.000,   0.163,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0H71,AOMFF ,F0259M47,ALSTOM ACT                       , 2.738, 1.591,  21.527,  35.748, 0.905,-2.140,-0.943, 0.022,-2.153,-0.336, 0.447, 0.108,-0.156,-0.144, 0.791,-0.251, 1.000,HEAVYELC,  27, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    35.450,   10935828700.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0HT1,RNHEF ,G7500410,RENHE COMMERCIAL HOLDINGS COMP   ,-0.790, 1.763,  35.849,  47.971, 2.303,-0.235,-2.588,-1.542,-2.260,-0.566,-1.166, 0.108, 0.821, 1.266, 4.445,-0.812, 1.000,CONSTRUC,  19, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.056,    1173721215.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0IE1,NDGPF ,G6531810,NINE DRAGONS PAPERS HLDGS LTD    , 0.886, 1.661,  30.685,  42.504, 2.178,-0.120,-1.902,-0.551,-2.352,-0.261, 0.121, 0.392, 0.495, 0.540, 5.002,-0.358, 1.000,FOREST  ,   3, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.660,    3078913860.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0II1,LCSHF ,G5361W10,LANCASHIRE HLDGS LTD             , 0.595, 0.783,  17.495,  23.848,-0.180,-0.942,-2.176,-0.876,-2.135,-0.283,-0.808, 1.292, 0.763, 0.253, 2.203,-0.002, 1.000,PRPTYINS,  48, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    11.200,    2035924800.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0IM1,RNWEF ,R7199U10,RENEWABLE ENERGY CORP AS         , 4.122, 2.249,  44.445,  61.924, 5.000,-1.773,-2.605,-1.576,-2.328,-0.106,-0.829, 0.240, 1.066, 0.374,-5.002,-0.635, 1.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.460,    1064356740.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0IT1,SOHOF ,G8260010,SOHO CHINA LIMITED               , 1.251, 1.219,  18.228,  29.376, 1.031,-0.766,-1.672,-0.342,-1.975, 0.269,-0.808, 0.383, 0.538, 0.998, 0.703, 1.093, 1.000,EQTYREIT,  54, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.843,    4066183867.500,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0J81,GZT   ,M4793C10,GAZIT GLOBE LTD                  , 0.389, 0.872,  16.387,  25.151, 0.121, 0.779,-2.104,-0.781,-1.640, 0.293,-0.664, 0.432, 0.695, 1.129, 3.010, 1.051, 1.000,EQTYREIT,  54, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    12.060,    2119967100.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0JJ1,GWEFF ,Y2729012,GLOW ENERGY PUBLIC CO LTD        ,-0.739, 0.879,  20.216,  27.733, 0.770, 0.260,-1.837,-0.486,-2.448,-0.087,-2.274, 0.828, 0.041, 0.987, 4.021, 0.621, 1.000,ELECUTIL,  30, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.945,    2845272425.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0K81,LONKF ,G5636C10,LONKING HOLDINGS LTD             ,-1.020, 1.568,  27.782,  41.219, 0.918,-2.115,-2.891,-2.192,-2.478,-0.129, 0.246, 0.466, 0.800, 0.788, 2.509,-0.446, 1.000,HEAVYMCH,  28, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.210,     898821000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0KB1,CCOZF ,Y1434L10,CHINA COAL ENERGY CO LTD         , 0.550, 2.152,  36.328,  54.090, 2.868,-3.579,-2.115,-0.795,-2.226,-0.116,-1.384, 1.003, 1.348, 1.221, 4.371,-0.151, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.580,    2381864540.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0L01,WQTEF ,Y9534310,WEIQIAO TEXTILE COMPANY LTD      , 2.630, 1.507,  35.831,  46.344, 2.685, 0.138,-3.768,-4.973,-2.169, 0.105,-1.329, 0.023, 0.796, 0.962, 3.330,-0.947, 1.000,APPAREL ,  15, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.567,     234439249.200,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0L51,BNNLF ,Q1291U10,BANNERMAN RESOURCES LTD          , 4.266, 2.607,  52.023,  72.463, 5.000,-5.000,-5.020,-5.066,-2.457, 0.090,-3.468, 1.435, 2.713, 2.357, 3.131,-0.517, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.050,      15624750.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0L61,FNLPF ,G371E210,FRESNILLO PLC LONDON             , 1.463, 2.124,  33.170,  51.468, 2.608,-3.413,-0.871, 0.039,-1.922,-0.184,-0.847, 0.860, 0.896, 0.846, 5.002,-0.030, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    19.850,   14627345900.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0LU1,NGCRF ,G6382M10,NAGACORP LTD                     , 2.426, 1.710,  27.937,  41.980, 2.267, 0.463,-2.300,-1.052,-2.009,-0.143,-2.144,-0.201, 1.194, 3.184, 2.816,-0.667, 1.000,HOTELS  ,  22, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.855,    1951177545.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0LW1,SILXF ,Q8504510,SILEX SYSTEMS LTD                , 2.358, 2.017,  39.716,  56.498, 4.004,-3.343,-3.426,-3.713,-2.195,-0.061,-1.184, 0.334, 1.364, 0.622, 1.833,-0.715, 1.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.155,     366886595.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0M61,CCCGF ,Y1436910,CHINA COMM CONST GRP LTD BEIJI   ,-0.052, 1.397,  22.890,  34.725, 0.516,-1.296,-1.820,-0.470,-2.115,-0.608,-0.835, 0.020, 0.543, 1.034, 2.887,-0.737, 1.000,CONSTRUC,  19, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.780,    3453450000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0MD1,FLKOF ,P3984C10,FALKLAND OIL AND GAS LTD         , 0.762, 1.937,  39.026,  55.247, 3.077,-3.759,-4.144,-5.066,-2.205, 0.499,-1.877, 0.742, 2.145, 1.579, 0.397,-0.453, 1.000,ENGYRES ,   5, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.461,     147520000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0NF1,ITVPF ,G4984A11,ITV PLC                          , 2.309, 1.578,  24.980,  38.083, 2.053, 1.939,-0.959, 0.018,-2.088,-0.030, 0.262,-0.823, 0.722, 1.703, 2.520,-0.537, 1.000,MEDIA   ,  21, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.545,   10007097790.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0P31,SVLKF ,Q8501410,SILVER LAKE RESOURCES LTD PER    , 2.566, 2.186,  52.252,  76.956, 5.000,-5.000,-3.664,-4.566,-2.234, 2.860,-1.117, 1.449, 4.739, 0.874, 5.002,-0.428, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.850,     322191650.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0SY1,UBNT  ,90347A10,UBIQUITI NETWORKS INC            , 3.774, 1.945,  36.088,  49.747, 2.986,-1.152,-2.259,-0.992,-1.301, 2.568,-0.483,-0.939, 0.137, 0.122, 2.536,-1.050, 0.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    35.060,    3054497320.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USA0SZ1,ASBB  ,00213T10,ASB BANCORP INC N C              , 0.469, 0.693,  19.873,  28.033, 0.104, 0.156,-4.498,-5.066,-2.022, 0.255,-0.529, 2.322, 3.231, 0.839, 1.499,-1.050, 1.000,BANKS   ,  49, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    17.730,      93685320.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0U31,FITX  ,22528W20,CREATIVE EDGE NUTRITION INC      , 2.939, 1.883,  63.023,  74.918, 2.426,-3.854,-5.020,-5.066, 0.186, 4.909,-2.488, 4.564, 3.009, 1.293,-3.981,-1.050, 1.000,LEISURE ,  25, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.001,        770568.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0UB1,KNCRF ,X4550J10,KONECRANES PLC                   , 0.235, 1.138,  18.868,  27.923, 0.015, 0.123,-2.212,-0.925,-1.486,-0.067,-0.443,-0.186, 0.053, 0.116, 1.103,-0.419, 1.000,INDPART ,  29, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    30.800,    1948777600.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USA0UH1,GNGBF ,W3443C10,GETINGE AB                       , 0.537, 0.833,  17.519,  24.079,-0.001,-0.006,-1.145,-0.041,-2.156, 0.246,-0.483,-0.314,-0.186,-0.153,-0.013,-0.629, 1.000,MEDPRODS,  36, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    34.500,    7672213500.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
